,artist_name,genres,followers,artist_popularity,artist_url,track_name,album_name,release_date,duration_ms,explicit,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
327,aespa,k-pop girl group,6165098,75,https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE,Supernova,Armageddon - The 1st Album,2024-05-27,178880,False,75,0.744,0.747,11,-4.281,0,0.0824,0.00691,2.03e-06,0.0739,0.368,120.077
328,aespa,k-pop girl group,6165098,78,https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE,Armageddon,Armageddon - The 1st Album,2024-05-27,196466,False,78,0.695,0.789,9,-2.05,1,0.0671,0.0651,1.39e-06,0.168,0.469,91.991
329,aespa,k-pop girl group,6165098,81,https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE,Drama,Drama - The 4th Mini Album,2023-11-10,214973,False,81,0.644,0.872,6,-1.54,0,0.0417,0.164,0.0,0.363,0.378,131.016
330,aespa,k-pop girl group,6165098,70,https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE,Spicy,iScreaM Vol.26 : Spicy Remix,2023-09-15,197040,False,70,0.757,0.898,11,-1.247,0,0.0667,0.0138,0.0,0.0703,0.842,114.949
331,aespa,k-pop girl group,6165098,72,https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE,Savage,Savage - The 1st Mini Album,2021-10-05,238143,False,72,0.727,0.879,9,-1.167,1,0.129,0.124,1.17e-05,0.244,0.671,146.959
332,aespa,k-pop girl group,6165098,71,https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE,Next Level,Next Level,2021-05-17,221573,False,71,0.82,0.852,11,-2.567,0,0.166,0.488,5.94e-06,0.0907,0.82,109.036
333,aespa,k-pop girl group,6165098,67,https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE,Black Mamba,Girls - The 2nd Mini Album,2022-07-08,174933,False,67,0.612,0.912,2,-2.853,1,0.0796,0.064,0.000799,0.0843,0.472,90.006
334,aespa,k-pop girl group,6165098,70,https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE,Hold On Tight,Hold On Tight,2023-03-30,149718,False,70,0.586,0.816,7,-6.331,1,0.283,0.0911,2.81e-06,0.235,0.265,119.8
335,aespa,k-pop girl group,6165098,61,https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE,Live My Life,Armageddon - The 1st Album,2024-05-27,159133,False,61,0.687,0.879,10,-3.459,1,0.0378,0.203,1.53e-06,0.0814,0.801,136.995
336,aespa,k-pop girl group,6165098,68,https://open.spotify.com/artist/6YVMFz59CuY7ngCxTxjpxE,Hot Mess,Hot Mess,2024-07-03,192375,False,68,0.709,0.602,7,-5.054,1,0.273,0.12,6.3e-05,0.312,0.844,159.971
337,El Alfa,"dembow, rap dominicano, trap latino, urbano latino",3571462,78,https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm,ESTE,ESTE,2024-07-04,162058,False,78,0.921,0.682,2,-4.641,1,0.199,0.0425,0.0,0.175,0.391,102.969
338,El Alfa,"dembow, rap dominicano, trap latino, urbano latino",3571462,75,https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm,4K,4K,2020-03-12,201500,False,75,0.918,0.893,3,-4.585,0,0.142,0.346,0.012,0.118,0.802,120.012
339,El Alfa,"dembow, rap dominicano, trap latino, urbano latino",3571462,75,https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm,Tacata (Remix),Tacata (Remix),2023-12-22,156716,True,75,0.922,0.678,9,-6.016,1,0.146,0.377,0.00279,0.412,0.58,134.012
340,El Alfa,"dembow, rap dominicano, trap latino, urbano latino",3571462,73,https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm,La Mamá de la Mamá,SAGITARIO,2022-11-22,219000,False,73,0.921,0.927,11,-3.025,1,0.104,0.284,0.0033,0.72,0.797,129.971
341,El Alfa,"dembow, rap dominicano, trap latino, urbano latino",3571462,70,https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm,Los Aparatos,SAGITARIO,2022-11-22,232843,False,70,0.868,0.878,1,-3.294,1,0.038,0.0509,0.00052,0.0857,0.899,112.987
342,El Alfa,"dembow, rap dominicano, trap latino, urbano latino",3571462,71,https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm,BEBÉ,Mis Manos,2021-03-04,197284,False,71,0.862,0.72,4,-4.155,1,0.0361,0.476,0.0,0.0543,0.967,129.993
343,El Alfa,"dembow, rap dominicano, trap latino, urbano latino",3571462,72,https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm,La Romana,X 100PRE,2018-12-23,300579,True,72,0.654,0.726,0,-5.497,1,0.194,0.0328,0.0027,0.06,0.33,125.855
344,El Alfa,"dembow, rap dominicano, trap latino, urbano latino",3571462,69,https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm,Suave (Remix),El Hombre,2018-11-02,305526,False,69,0.875,0.909,9,-3.558,1,0.076,0.14,0.00185,0.0616,0.524,119.999
345,El Alfa,"dembow, rap dominicano, trap latino, urbano latino",3571462,69,https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm,PLEBADA,PLEBADA,2023-06-08,221739,False,69,0.848,0.976,9,-2.008,1,0.0799,0.286,0.000801,0.349,0.767,115.072
346,El Alfa,"dembow, rap dominicano, trap latino, urbano latino",3571462,69,https://open.spotify.com/artist/2oQX8QiMXOyuqbcZEFsZfm,Besalo,El Androide,2020-05-15,163265,False,69,0.765,0.79,4,-2.129,0,0.0488,0.394,0.000487,0.142,0.613,147.03
347,Alanis Morissette,"canadian pop, canadian singer-songwriter, lilith, neo mellow, pop rock, singer-songwriter",2887083,73,https://open.spotify.com/artist/6ogn9necmbUdCppmNnGOdi,Ironic - 2015 Remaster,Jagged Little Pill - 2015 Remaster,1995,230000,False,73,0.408,0.582,11,-8.305,1,0.0508,0.218,0.0,0.159,0.365,114.926
348,Alanis Morissette,"canadian pop, canadian singer-songwriter, lilith, neo mellow, pop rock, singer-songwriter",2887083,68,https://open.spotify.com/artist/6ogn9necmbUdCppmNnGOdi,You Oughta Know - 2015 Remaster,Jagged Little Pill - 2015 Remaster,1995,249493,True,68,0.665,0.834,4,-7.737,1,0.0576,0.21,0.0,0.452,0.411,105.292
349,Alanis Morissette,"canadian pop, canadian singer-songwriter, lilith, neo mellow, pop rock, singer-songwriter",2887083,68,https://open.spotify.com/artist/6ogn9necmbUdCppmNnGOdi,Hand in My Pocket - 2015 Remaster,Jagged Little Pill - 2015 Remaster,1995,222013,False,68,0.657,0.655,0,-8.3,1,0.0248,0.135,0.00303,0.102,0.668,92.259
350,Alanis Morissette,"canadian pop, canadian singer-songwriter, lilith, neo mellow, pop rock, singer-songwriter",2887083,64,https://open.spotify.com/artist/6ogn9necmbUdCppmNnGOdi,Head over Feet - 2015 Remaster,Jagged Little Pill - 2015 Remaster,1995,267293,False,64,0.482,0.808,0,-7.176,1,0.065,0.0562,0.0,0.202,0.438,79.599
351,Alanis Morissette,"canadian pop, canadian singer-songwriter, lilith, neo mellow, pop rock, singer-songwriter",2887083,64,https://open.spotify.com/artist/6ogn9necmbUdCppmNnGOdi,Thank U,Supposed Former Infatuation Junkie,1998-10-16,258773,False,64,0.672,0.616,0,-5.764,1,0.0258,0.379,2.73e-05,0.0887,0.566,92.094
352,Alanis Morissette,"canadian pop, canadian singer-songwriter, lilith, neo mellow, pop rock, singer-songwriter",2887083,61,https://open.spotify.com/artist/6ogn9necmbUdCppmNnGOdi,You Learn - 2015 Remaster,Jagged Little Pill - 2015 Remaster,1995,239640,False,61,0.401,0.706,8,-7.554,1,0.0404,0.00415,0.0,0.0916,0.458,168.669
353,Alanis Morissette,"canadian pop, canadian singer-songwriter, lilith, neo mellow, pop rock, singer-songwriter",2887083,57,https://open.spotify.com/artist/6ogn9necmbUdCppmNnGOdi,Uninvited,The Collection (Standard Edition),2005-11-11,276200,False,57,0.38,0.538,2,-5.493,1,0.0313,0.0223,0.00487,0.094,0.193,127.416
354,Alanis Morissette,"canadian pop, canadian singer-songwriter, lilith, neo mellow, pop rock, singer-songwriter",2887083,59,https://open.spotify.com/artist/6ogn9necmbUdCppmNnGOdi,Hands Clean,Under Rug Swept,2002-02-25,269400,False,59,0.513,0.82,7,-5.428,1,0.0299,0.00192,2.83e-06,0.504,0.52,99.952
355,Alanis Morissette,"canadian pop, canadian singer-songwriter, lilith, neo mellow, pop rock, singer-songwriter",2887083,55,https://open.spotify.com/artist/6ogn9necmbUdCppmNnGOdi,All I Really Want - 2015 Remaster,Jagged Little Pill - 2015 Remaster,1995,284093,False,55,0.562,0.896,10,-7.974,0,0.203,0.0117,0.0,0.322,0.362,93.378
356,Alanis Morissette,"canadian pop, canadian singer-songwriter, lilith, neo mellow, pop rock, singer-songwriter",2887083,53,https://open.spotify.com/artist/6ogn9necmbUdCppmNnGOdi,Crazy - James Michael Mix,The Collection (Standard Edition),2005-11-11,218760,False,53,0.621,0.899,7,-6.379,1,0.0533,0.0373,0.0033,0.162,0.482,104.995
357,AURORA,"art pop, norwegian pop",3764619,71,https://open.spotify.com/artist/1WgXqy2Dd70QQOU7Ay074N,Runaway,All My Demons Greeting Me as a Friend (Deluxe),2014,248826,False,71,0.459,0.276,11,-10.339,1,0.036,0.63,9.5e-05,0.104,0.128,114.169
358,AURORA,"art pop, norwegian pop",3764619,73,https://open.spotify.com/artist/1WgXqy2Dd70QQOU7Ay074N,Into the Unknown,Frozen 2 - Original Motion Picture Soundtrack/Deluxe Edition,2019-11-15,194848,False,73,0.321,0.405,10,-8.533,0,0.0412,0.849,0.000544,0.138,0.274,146.072
359,AURORA,"art pop, norwegian pop",3764619,62,https://open.spotify.com/artist/1WgXqy2Dd70QQOU7Ay074N,Cure For Me,The Gods We Can Touch,2022-01-21,201640,False,62,0.726,0.738,6,-6.589,0,0.0602,0.102,2.17e-05,0.0882,0.414,115.904
360,AURORA,"art pop, norwegian pop",3764619,60,https://open.spotify.com/artist/1WgXqy2Dd70QQOU7Ay074N,Running with the Wolves,All My Demons Greeting Me as a Friend (Deluxe),2014,194760,False,60,0.539,0.528,5,-6.719,1,0.0546,0.246,6.65e-05,0.221,0.456,164.024
361,AURORA,"art pop, norwegian pop",3764619,65,https://open.spotify.com/artist/1WgXqy2Dd70QQOU7Ay074N,Butterflies (feat. AURORA),Butterflies (feat. AURORA),2023-01-27,130666,False,65,0.326,0.157,4,-16.287,0,0.0415,0.971,0.138,0.191,0.3,178.711
362,AURORA,"art pop, norwegian pop",3764619,55,https://open.spotify.com/artist/1WgXqy2Dd70QQOU7Ay074N,Starvation,What Happened To The Heart?,2024-06-07,207613,False,55,0.689,0.808,5,-5.31,0,0.188,0.25,0.000256,0.123,0.389,145.935
363,AURORA,"art pop, norwegian pop",3764619,54,https://open.spotify.com/artist/1WgXqy2Dd70QQOU7Ay074N,To Be Alright,What Happened To The Heart?,2024-06-07,245640,False,54,0.581,0.606,9,-8.335,1,0.0399,0.0347,0.00221,0.34,0.344,128.004
364,AURORA,"art pop, norwegian pop",3764619,52,https://open.spotify.com/artist/1WgXqy2Dd70QQOU7Ay074N,Some Type Of Skin,What Happened To The Heart?,2024-06-07,191333,False,52,0.534,0.557,3,-7.423,1,0.0361,0.446,0.258,0.111,0.225,132.039
365,AURORA,"art pop, norwegian pop",3764619,52,https://open.spotify.com/artist/1WgXqy2Dd70QQOU7Ay074N,Your Blood,What Happened To The Heart?,2024-06-07,247493,False,52,0.604,0.696,0,-4.735,1,0.0256,0.0601,0.000326,0.114,0.315,130.077
366,AURORA,"art pop, norwegian pop",3764619,52,https://open.spotify.com/artist/1WgXqy2Dd70QQOU7Ay074N,Everything Matters,The Gods We Can Touch,2022-01-21,213906,False,52,0.552,0.323,7,-9.773,0,0.0441,0.67,5.02e-05,0.0688,0.353,160.377
367,Asake,"afrobeats, nigerian pop",3930967,73,https://open.spotify.com/artist/3a1tBryiczPAZpgoZN9Rzg,Active,Lungu Boy,2024-08-08,172597,True,73,0.869,0.64,5,-7.677,0,0.0424,0.011,0.00119,0.0747,0.535,112.984
368,Asake,"afrobeats, nigerian pop",3930967,69,https://open.spotify.com/artist/3a1tBryiczPAZpgoZN9Rzg,Wave,Lungu Boy,2024-08-08,205879,False,69,0.562,0.903,1,-4.778,1,0.126,0.2,0.0,0.249,0.313,113.984
369,Asake,"afrobeats, nigerian pop",3930967,74,https://open.spotify.com/artist/3a1tBryiczPAZpgoZN9Rzg,MMS,Lungu Boy,2024-08-08,219628,False,74,0.502,0.634,8,-3.367,0,0.144,0.677,0.0341,0.188,0.645,101.837
370,Asake,"afrobeats, nigerian pop",3930967,73,https://open.spotify.com/artist/3a1tBryiczPAZpgoZN9Rzg,Lonely At The Top,Work Of Art,2023-06-15,157714,False,73,0.778,0.801,6,-7.326,0,0.106,0.692,0.000155,0.0912,0.914,104.986
371,Asake,"afrobeats, nigerian pop",3930967,70,https://open.spotify.com/artist/3a1tBryiczPAZpgoZN9Rzg,Bandana,Playboy,2022-08-04,178225,True,70,0.818,0.605,1,-7.121,1,0.038,0.293,0.0116,0.0696,0.366,104.931
372,Asake,"afrobeats, nigerian pop",3930967,66,https://open.spotify.com/artist/3a1tBryiczPAZpgoZN9Rzg,Stubborn (with Asake),Stubborn,2024-06-21,176333,False,66,0.786,0.757,9,-8.05,0,0.149,0.416,5.39e-06,0.0951,0.879,109.986
373,Asake,"afrobeats, nigerian pop",3930967,70,https://open.spotify.com/artist/3a1tBryiczPAZpgoZN9Rzg,Happiness (feat. Asake & Gunna),Happiness (feat. Asake & Gunna),2023-12-07,174743,False,70,0.806,0.744,10,-5.377,0,0.0392,0.187,0.395,0.104,0.765,104.991
374,Asake,"afrobeats, nigerian pop",3930967,69,https://open.spotify.com/artist/3a1tBryiczPAZpgoZN9Rzg,Terminator,Mr. Money With The Vibe,2022-09-07,155897,False,69,0.829,0.657,0,-6.802,1,0.0648,0.235,5.27e-05,0.0937,0.811,116.984
375,Asake,"afrobeats, nigerian pop",3930967,70,https://open.spotify.com/artist/3a1tBryiczPAZpgoZN9Rzg,Remember,Work Of Art,2023-06-15,182142,False,70,0.755,0.675,10,-6.973,1,0.0918,0.512,1.41e-06,0.117,0.783,112.049
376,Asake,"afrobeats, nigerian pop",3930967,68,https://open.spotify.com/artist/3a1tBryiczPAZpgoZN9Rzg,Amapiano,Work Of Art,2023-06-15,165000,True,68,0.852,0.599,5,-8.608,0,0.091,0.245,0.0,0.151,0.668,111.992
377,Alan Jackson,country,2810955,74,https://open.spotify.com/artist/4mxWe1mtYIYfP040G38yvS,Chattahoochee,A Lot About Livin' (And A Little 'Bout Love),1992-10-09,148160,False,74,0.606,0.706,0,-9.665,1,0.0379,0.362,0.0,0.16,0.819,174.533
378,Alan Jackson,country,2810955,71,https://open.spotify.com/artist/4mxWe1mtYIYfP040G38yvS,It's Five O'Clock Somewhere,Greatest Hits Volume II,2003-10-09,229800,False,71,0.714,0.774,2,-6.713,1,0.0367,0.219,0.0,0.203,0.887,125.199
379,Alan Jackson,country,2810955,70,https://open.spotify.com/artist/4mxWe1mtYIYfP040G38yvS,Little Bitty,Everything I Love,1996-09-30,158626,False,70,0.571,0.818,4,-6.539,1,0.0415,0.151,0.0,0.348,0.728,163.045
380,Alan Jackson,country,2810955,65,https://open.spotify.com/artist/4mxWe1mtYIYfP040G38yvS,Drive (For Daddy Gene),Drive,2002-01-15,242733,False,65,0.713,0.579,11,-8.066,1,0.0413,0.338,0.0,0.174,0.511,125.179
381,Alan Jackson,country,2810955,66,https://open.spotify.com/artist/4mxWe1mtYIYfP040G38yvS,Good Time,Good Time,2008-11-05,306773,False,66,0.652,0.767,9,-10.445,1,0.0372,0.0355,6.92e-06,0.397,0.73,132.017
382,Alan Jackson,country,2810955,59,https://open.spotify.com/artist/4mxWe1mtYIYfP040G38yvS,Gone Country,Who I Am,1994-06-28,260493,False,59,0.673,0.679,7,-7.337,1,0.0254,0.0875,0.0,0.0752,0.612,125.607
383,Alan Jackson,country,2810955,57,https://open.spotify.com/artist/4mxWe1mtYIYfP040G38yvS,Livin' On Love,Who I Am,1994-06-28,229560,False,57,0.724,0.55,9,-9.767,1,0.0268,0.141,4.55e-06,0.0639,0.67,118.557
384,Alan Jackson,country,2810955,64,https://open.spotify.com/artist/4mxWe1mtYIYfP040G38yvS,Don't Rock the Jukebox,Don`t Rock The Jukebox,1991-04-03,171066,False,64,0.641,0.637,7,-10.92,1,0.0262,0.0495,0.000138,0.267,0.793,147.502
385,Alan Jackson,country,2810955,50,https://open.spotify.com/artist/4mxWe1mtYIYfP040G38yvS,Remember When,Greatest Hits Volume II,2003-10-09,270600,False,50,0.561,0.313,2,-10.624,1,0.029,0.711,0.000306,0.248,0.276,125.522
386,Alan Jackson,country,2810955,58,https://open.spotify.com/artist/4mxWe1mtYIYfP040G38yvS,Chasin' That Neon Rainbow,Here In The Real World,1990-02-27,185373,False,58,0.726,0.565,7,-10.355,1,0.033,0.21,0.0,0.0941,0.849,149.004
387,Ed Sheeran,"pop, singer-songwriter pop, uk pop",115449586,85,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,Perfect,÷ (Deluxe),2017-03-03,263400,False,85,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05
388,Ed Sheeran,"pop, singer-songwriter pop, uk pop",115449586,85,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,Shape of You,÷ (Deluxe),2017-03-03,233712,False,85,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977
389,Ed Sheeran,"pop, singer-songwriter pop, uk pop",115449586,64,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,Photograph,x - Wembley Edition,2013,258986,False,64,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989
390,Ed Sheeran,"pop, singer-songwriter pop, uk pop",115449586,82,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,Shivers,=,2021-10-25,207853,False,82,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02
391,Ed Sheeran,"pop, singer-songwriter pop, uk pop",115449586,64,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,Thinking out Loud,x - Wembley Edition,2013,281560,False,64,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998
392,Ed Sheeran,"pop, singer-songwriter pop, uk pop",115449586,80,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,Bad Habits,=,2021-10-25,230746,False,80,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011
393,Ed Sheeran,"pop, singer-songwriter pop, uk pop",115449586,72,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,I Don't Care (with Justin Bieber),No.6 Collaborations Project,2019-07-12,219946,False,72,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956
394,Ed Sheeran,"pop, singer-songwriter pop, uk pop",115449586,71,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,Bam Bam (feat. Ed Sheeran),Familia,2022-04-07,206070,False,71,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996
395,Ed Sheeran,"pop, singer-songwriter pop, uk pop",115449586,77,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,Castle on the Hill,÷ (Deluxe),2017-03-03,261153,False,77,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007
396,Ed Sheeran,"pop, singer-songwriter pop, uk pop",115449586,77,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,Galway Girl,÷ (Deluxe),2017-03-03,170826,False,77,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,0.781,99.943
397,Aphex Twin,"ambient, braindance, electronica, intelligent dance music, uk experimental electronic",1447644,71,https://open.spotify.com/artist/6kBDZFXuLrZgHnvmPu9NsG,QKThr,Drukqs,2001-10-22,87466,False,71,0.451,0.0223,1,-26.117,1,0.0461,0.993,0.768,0.13,0.0573,79.042
398,Aphex Twin,"ambient, braindance, electronica, intelligent dance music, uk experimental electronic",1447644,64,https://open.spotify.com/artist/6kBDZFXuLrZgHnvmPu9NsG,Avril 14th,Drukqs,2001-10-22,125520,False,64,0.558,0.0259,8,-30.016,1,0.0458,0.996,0.871,0.0969,0.37,157.811
399,Aphex Twin,"ambient, braindance, electronica, intelligent dance music, uk experimental electronic",1447644,61,https://open.spotify.com/artist/6kBDZFXuLrZgHnvmPu9NsG,Xtal,Selected Ambient Works 85-92,1992-02-10,293751,False,61,0.51,0.505,9,-13.053,0,0.0344,0.342,0.96,0.117,0.318,114.532
400,Aphex Twin,"ambient, braindance, electronica, intelligent dance music, uk experimental electronic",1447644,61,https://open.spotify.com/artist/6kBDZFXuLrZgHnvmPu9NsG,#3,Selected Ambient Works Volume II,1994-03-07,464293,False,61,0.159,0.071,6,-27.109,0,0.0409,0.911,0.856,0.107,0.0602,146.977
401,Aphex Twin,"ambient, braindance, electronica, intelligent dance music, uk experimental electronic",1447644,58,https://open.spotify.com/artist/6kBDZFXuLrZgHnvmPu9NsG,aisatsana [102],Syro,2014-09-22,321880,False,58,0.26,0.01,4,-32.894,0,0.0359,0.98,0.843,0.131,0.0349,101.39
402,Aphex Twin,"ambient, braindance, electronica, intelligent dance music, uk experimental electronic",1447644,57,https://open.spotify.com/artist/6kBDZFXuLrZgHnvmPu9NsG,Flim,Come To Daddy,1997-10-06,177093,False,57,0.71,0.734,0,-14.932,0,0.052,0.513,0.836,0.0701,0.4,147.98
403,Aphex Twin,"ambient, braindance, electronica, intelligent dance music, uk experimental electronic",1447644,56,https://open.spotify.com/artist/6kBDZFXuLrZgHnvmPu9NsG,#19,#19,2024-06-18,614592,False,56,0.118,0.117,1,-23.177,1,0.0581,0.865,0.903,0.0954,0.0529,78.095
404,Aphex Twin,"ambient, braindance, electronica, intelligent dance music, uk experimental electronic",1447644,56,https://open.spotify.com/artist/6kBDZFXuLrZgHnvmPu9NsG,I,Selected Ambient Works 85-92,1992-02-10,77346,False,56,0.183,0.0896,2,-27.54,1,0.0486,0.989,0.899,0.107,0.0326,76.923
405,Aphex Twin,"ambient, braindance, electronica, intelligent dance music, uk experimental electronic",1447644,55,https://open.spotify.com/artist/6kBDZFXuLrZgHnvmPu9NsG,180db_ [130],Syro,2014-09-22,191466,False,55,0.828,0.61,1,-7.305,1,0.0648,0.00104,0.894,0.0792,0.566,130.064
406,Aphex Twin,"ambient, braindance, electronica, intelligent dance music, uk experimental electronic",1447644,55,https://open.spotify.com/artist/6kBDZFXuLrZgHnvmPu9NsG,Alberto Balsalm,...I Care Because You Do,1995-04-24,310746,False,55,0.791,0.599,3,-13.648,1,0.145,0.315,0.928,0.111,0.57,93.988
407,Jason Derulo,"dance pop, pop",12157241,77,https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y,Want to Want Me,Everything Is 4,2015-05-29,207719,False,77,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025
408,Jason Derulo,"dance pop, pop",12157241,67,https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y,Whatcha Say,Jason Derulo,2010-02-24,221253,False,67,0.615,0.711,11,-5.507,1,0.078,0.0444,0.0,0.145,0.711,144.034
409,Jason Derulo,"dance pop, pop",12157241,65,https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y,Talk Dirty (feat. 2 Chainz),Talk Dirty,2013-09-10,177685,True,65,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315
410,Jason Derulo,"dance pop, pop",12157241,72,https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y,Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),2020-06-11,171374,True,72,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076
411,Jason Derulo,"dance pop, pop",12157241,65,https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Nu King,2024-02-16,216408,True,65,0.689,0.789,1,-4.901,1,0.122,0.154,0.0,0.203,0.745,98.043
412,Jason Derulo,"dance pop, pop",12157241,65,https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y,Acapulco,Nu King,2024-02-16,139672,False,65,0.77,0.799,10,-4.218,1,0.0512,0.0351,0.0,0.141,0.465,122.091
413,Jason Derulo,"dance pop, pop",12157241,62,https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y,Take You Dancing,Nu King,2024-02-16,190306,False,62,0.78,0.687,2,-5.22,1,0.0468,0.0411,0.0,0.0701,0.741,112.975
414,Jason Derulo,"dance pop, pop",12157241,63,https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y,In My Head,Jason Derulo,2010-02-24,198960,False,63,0.762,0.733,0,-4.175,0,0.0326,0.027,0.0,0.498,0.849,110.001
415,Jason Derulo,"dance pop, pop",12157241,70,https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y,From the Islands (kompa pasión),From the Islands (kompa pasión),2024-05-10,168871,False,70,0.682,0.85,11,-4.242,0,0.0497,0.0185,0.0,0.102,0.174,98.982
